analysis_date,window,membership_path,source_community_column
2020-12-31,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2020-12-31.parquet,community_id
2021-01-29,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2021-01-29.parquet,community_id
2021-02-26,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2021-02-26.parquet,community_id
2021-03-31,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2021-03-31.parquet,community_id
2021-04-30,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2021-04-30.parquet,community_id
2021-05-31,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2021-05-31.parquet,community_id
2021-06-30,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2021-06-30.parquet,community_id
2021-07-30,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2021-07-30.parquet,community_id
2021-08-31,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2021-08-31.parquet,community_id
2021-09-30,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2021-09-30.parquet,community_id
2021-10-29,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2021-10-29.parquet,community_id
2021-11-30,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2021-11-30.parquet,community_id
2021-12-31,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2021-12-31.parquet,community_id
2022-01-28,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2022-01-28.parquet,community_id
2022-02-28,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2022-02-28.parquet,community_id
2022-03-31,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2022-03-31.parquet,community_id
2022-04-29,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2022-04-29.parquet,community_id
2022-05-31,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2022-05-31.parquet,community_id
2022-06-30,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2022-06-30.parquet,community_id
2022-07-29,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2022-07-29.parquet,community_id
2022-08-31,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2022-08-31.parquet,community_id
2022-09-30,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2022-09-30.parquet,community_id
2022-10-31,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2022-10-31.parquet,community_id
2022-11-30,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2022-11-30.parquet,community_id
2022-12-30,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2022-12-30.parquet,community_id
2023-01-31,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2023-01-31.parquet,community_id
2023-02-28,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2023-02-28.parquet,community_id
2023-03-31,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2023-03-31.parquet,community_id
2023-04-28,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2023-04-28.parquet,community_id
2023-05-31,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2023-05-31.parquet,community_id
2023-06-30,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2023-06-30.parquet,community_id
2023-07-31,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2023-07-31.parquet,community_id
2023-08-31,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2023-08-31.parquet,community_id
2023-09-28,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2023-09-28.parquet,community_id
2023-10-31,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2023-10-31.parquet,community_id
2023-11-30,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2023-11-30.parquet,community_id
2023-12-29,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2023-12-29.parquet,community_id
2024-01-31,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2024-01-31.parquet,community_id
2024-02-29,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2024-02-29.parquet,community_id
2024-03-29,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2024-03-29.parquet,community_id
2024-04-30,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2024-04-30.parquet,community_id
2024-05-31,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2024-05-31.parquet,community_id
2024-06-28,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2024-06-28.parquet,community_id
2024-07-31,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2024-07-31.parquet,community_id
2024-08-30,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2024-08-30.parquet,community_id
2024-09-30,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2024-09-30.parquet,community_id
2024-10-31,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2024-10-31.parquet,community_id
2024-11-29,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2024-11-29.parquet,community_id
2024-12-31,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2024-12-31.parquet,community_id
2025-01-27,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2025-01-27.parquet,community_id
2025-02-28,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2025-02-28.parquet,community_id
2025-03-31,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2025-03-31.parquet,community_id
2025-04-30,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2025-04-30.parquet,community_id
2025-05-30,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2025-05-30.parquet,community_id
2025-06-30,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2025-06-30.parquet,community_id
2025-07-31,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2025-07-31.parquet,community_id
2025-08-29,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2025-08-29.parquet,community_id
2025-09-30,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2025-09-30.parquet,community_id
2025-10-31,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2025-10-31.parquet,community_id
2025-11-28,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2025-11-28.parquet,community_id
2025-12-31,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2025-12-31.parquet,community_id
2026-01-30,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2026-01-30.parquet,community_id
2026-02-27,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2026-02-27.parquet,community_id
2026-03-31,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2026-03-31.parquet,community_id
2026-04-30,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2026-04-30.parquet,community_id
2026-05-29,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2026-05-29.parquet,community_id
2026-06-30,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2026-06-30.parquet,community_id
2026-07-31,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2026-07-31.parquet,community_id
2026-08-31,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2026-08-31.parquet,community_id
2026-09-03,252,D:\M1_StockNetwork\output\M1_day4\04_step4_industry_community_validation\community_membership\M1_RESIDUAL_POSITIVE\W252\2026-09-03.parquet,community_id
