trade_date,total_stock_count,SSE,SZSE
2015-01-05,2595,987,1608
2015-01-06,2595,987,1608
2015-01-07,2595,987,1608
2015-01-08,2595,987,1608
2015-01-09,2595,987,1608
2015-01-10,2595,987,1608
2015-01-11,2595,987,1608
2015-01-12,2595,987,1608
2015-01-13,2595,987,1608
2015-01-14,2595,987,1608
2015-01-15,2595,987,1608
2015-01-16,2595,987,1608
2015-01-17,2595,987,1608
2015-01-18,2595,987,1608
2015-01-19,2595,987,1608
2015-01-20,2596,988,1608
2015-01-21,2600,989,1611
2015-01-22,2606,991,1615
2015-01-23,2609,992,1617
2015-01-24,2609,992,1617
2015-01-25,2609,992,1617
2015-01-26,2611,994,1617
2015-01-27,2614,996,1618
2015-01-28,2616,998,1618
2015-01-29,2617,999,1618
2015-01-30,2617,999,1618
2015-01-31,2617,999,1618
2015-02-01,2617,999,1618
2015-02-02,2617,999,1618
2015-02-03,2617,999,1618
2015-02-04,2617,999,1618
2015-02-05,2617,999,1618
2015-02-06,2617,999,1618
2015-02-07,2617,999,1618
2015-02-08,2617,999,1618
2015-02-09,2617,999,1618
2015-02-10,2617,999,1618
2015-02-11,2617,999,1618
2015-02-12,2617,999,1618
2015-02-13,2617,999,1618
2015-02-14,2617,999,1618
2015-02-15,2617,999,1618
2015-02-16,2620,999,1621
2015-02-17,2634,1003,1631
2015-02-18,2634,1003,1631
2015-02-19,2634,1003,1631
2015-02-20,2634,1003,1631
2015-02-21,2634,1003,1631
2015-02-22,2634,1003,1631
2015-02-23,2634,1003,1631
2015-02-24,2634,1003,1631
2015-02-25,2635,1004,1631
2015-02-26,2637,1006,1631
2015-02-27,2638,1007,1631
2015-02-28,2638,1007,1631
2015-03-01,2638,1007,1631
2015-03-02,2640,1009,1631
2015-03-03,2641,1010,1631
2015-03-04,2641,1010,1631
2015-03-05,2641,1010,1631
2015-03-06,2641,1010,1631
2015-03-07,2641,1010,1631
2015-03-08,2641,1010,1631
2015-03-09,2641,1010,1631
2015-03-10,2641,1010,1631
2015-03-11,2641,1010,1631
2015-03-12,2641,1010,1631
2015-03-13,2641,1010,1631
2015-03-14,2641,1010,1631
2015-03-15,2641,1010,1631
2015-03-16,2641,1010,1631
2015-03-17,2641,1010,1631
2015-03-18,2642,1010,1632
2015-03-19,2650,1013,1637
2015-03-20,2655,1016,1639
2015-03-21,2655,1016,1639
2015-03-22,2655,1016,1639
2015-03-23,2656,1017,1639
2015-03-24,2660,1018,1642
2015-03-25,2662,1020,1642
2015-03-26,2665,1022,1643
2015-03-27,2665,1022,1643
2015-03-28,2665,1022,1643
2015-03-29,2665,1022,1643
2015-03-30,2665,1022,1643
2015-03-31,2665,1022,1643
2015-04-01,2665,1022,1643
2015-04-02,2665,1022,1643
2015-04-03,2665,1022,1643
2015-04-04,2665,1022,1643
2015-04-05,2665,1022,1643
2015-04-06,2665,1022,1643
2015-04-07,2665,1022,1643
2015-04-08,2665,1022,1643
2015-04-09,2665,1022,1643
2015-04-10,2665,1022,1643
2015-04-11,2665,1022,1643
2015-04-12,2665,1022,1643
2015-04-13,2665,1022,1643
2015-04-14,2665,1022,1643
2015-04-15,2665,1022,1643
2015-04-16,2665,1022,1643
2015-04-17,2665,1022,1643
2015-04-18,2665,1022,1643
2015-04-19,2665,1022,1643
2015-04-20,2665,1022,1643
2015-04-21,2665,1022,1643
2015-04-22,2675,1025,1650
2015-04-23,2683,1028,1655
2015-04-24,2693,1031,1662
2015-04-25,2693,1031,1662
2015-04-26,2693,1031,1662
2015-04-27,2694,1032,1662
2015-04-28,2695,1033,1662
2015-04-29,2695,1033,1662
2015-04-30,2695,1033,1662
2015-05-01,2695,1033,1662
2015-05-02,2695,1033,1662
2015-05-03,2695,1033,1662
2015-05-04,2695,1033,1662
2015-05-05,2695,1033,1662
2015-05-06,2695,1033,1662
2015-05-07,2695,1033,1662
2015-05-08,2695,1033,1662
2015-05-09,2695,1033,1662
2015-05-10,2695,1033,1662
2015-05-11,2695,1033,1662
2015-05-12,2695,1033,1662
2015-05-13,2698,1035,1663
2015-05-14,2701,1035,1666
2015-05-15,2712,1038,1674
2015-05-16,2712,1038,1674
2015-05-17,2712,1038,1674
2015-05-18,2717,1042,1675
2015-05-19,2719,1042,1677
2015-05-20,2717,1040,1677
2015-05-21,2716,1039,1677
2015-05-22,2716,1039,1677
2015-05-23,2716,1039,1677
2015-05-24,2716,1039,1677
2015-05-25,2716,1039,1677
2015-05-26,2716,1039,1677
2015-05-27,2725,1043,1682
2015-05-28,2733,1047,1686
2015-05-29,2736,1050,1686
2015-05-30,2736,1050,1686
2015-05-31,2736,1050,1686
2015-06-01,2736,1050,1686
2015-06-02,2736,1050,1686
2015-06-03,2736,1050,1686
2015-06-04,2736,1050,1686
2015-06-05,2736,1050,1686
2015-06-06,2736,1050,1686
2015-06-07,2736,1050,1686
2015-06-08,2736,1050,1686
2015-06-09,2736,1050,1686
2015-06-10,2744,1051,1693
2015-06-11,2753,1054,1699
2015-06-12,2759,1055,1704
2015-06-13,2759,1055,1704
2015-06-14,2759,1055,1704
2015-06-15,2759,1055,1704
2015-06-16,2759,1055,1704
2015-06-17,2759,1055,1704
2015-06-18,2759,1055,1704
2015-06-19,2759,1055,1704
2015-06-20,2759,1055,1704
2015-06-21,2759,1055,1704
2015-06-22,2759,1055,1704
2015-06-23,2759,1055,1704
2015-06-24,2759,1055,1704
2015-06-25,2759,1055,1704
2015-06-26,2764,1056,1708
2015-06-27,2764,1056,1708
2015-06-28,2764,1056,1708
2015-06-29,2770,1059,1711
2015-06-30,2779,1062,1717
2015-07-01,2782,1063,1719
2015-07-02,2784,1063,1721
2015-07-03,2784,1063,1721
2015-07-04,2784,1063,1721
2015-07-05,2784,1063,1721
2015-07-06,2784,1063,1721
2015-07-07,2784,1063,1721
2015-07-08,2784,1063,1721
2015-07-09,2784,1063,1721
2015-07-10,2784,1063,1721
2015-07-11,2784,1063,1721
2015-07-12,2784,1063,1721
2015-07-13,2783,1063,1720
2015-07-14,2783,1063,1720
2015-07-15,2783,1063,1720
2015-07-16,2783,1063,1720
2015-07-17,2783,1063,1720
2015-07-18,2783,1063,1720
2015-07-19,2783,1063,1720
2015-07-20,2783,1063,1720
2015-07-21,2783,1063,1720
2015-07-22,2783,1063,1720
2015-07-23,2783,1063,1720
2015-07-24,2783,1063,1720
2015-07-25,2783,1063,1720
2015-07-26,2783,1063,1720
2015-07-27,2783,1063,1720
2015-07-28,2783,1063,1720
2015-07-29,2783,1063,1720
2015-07-30,2783,1063,1720
2015-07-31,2783,1063,1720
2015-08-01,2783,1063,1720
2015-08-02,2783,1063,1720
2015-08-03,2783,1063,1720
2015-08-04,2783,1063,1720
2015-08-05,2783,1063,1720
2015-08-06,2783,1063,1720
2015-08-07,2783,1063,1720
2015-08-08,2783,1063,1720
2015-08-09,2783,1063,1720
2015-08-10,2783,1063,1720
2015-08-11,2783,1063,1720
2015-08-12,2783,1063,1720
2015-08-13,2783,1063,1720
2015-08-14,2783,1063,1720
2015-08-15,2783,1063,1720
2015-08-16,2783,1063,1720
2015-08-17,2783,1063,1720
2015-08-18,2783,1063,1720
2015-08-19,2783,1063,1720
2015-08-20,2783,1063,1720
2015-08-21,2783,1063,1720
2015-08-22,2783,1063,1720
2015-08-23,2783,1063,1720
2015-08-24,2783,1063,1720
2015-08-25,2783,1063,1720
2015-08-26,2783,1063,1720
2015-08-27,2783,1063,1720
2015-08-28,2783,1063,1720
2015-08-29,2783,1063,1720
2015-08-30,2783,1063,1720
2015-08-31,2783,1063,1720
2015-09-01,2783,1063,1720
2015-09-02,2783,1063,1720
2015-09-03,2783,1063,1720
2015-09-04,2783,1063,1720
2015-09-05,2783,1063,1720
2015-09-06,2783,1063,1720
2015-09-07,2783,1063,1720
2015-09-08,2783,1063,1720
2015-09-09,2783,1063,1720
2015-09-10,2783,1063,1720
2015-09-11,2783,1063,1720
2015-09-12,2783,1063,1720
2015-09-13,2783,1063,1720
2015-09-14,2783,1063,1720
2015-09-15,2783,1063,1720
2015-09-16,2783,1063,1720
2015-09-17,2783,1063,1720
2015-09-18,2783,1063,1720
2015-09-19,2783,1063,1720
2015-09-20,2783,1063,1720
2015-09-21,2783,1063,1720
2015-09-22,2783,1063,1720
2015-09-23,2783,1063,1720
2015-09-24,2783,1063,1720
2015-09-25,2783,1063,1720
2015-09-26,2783,1063,1720
2015-09-27,2783,1063,1720
2015-09-28,2783,1063,1720
2015-09-29,2783,1063,1720
2015-09-30,2783,1063,1720
2015-10-01,2783,1063,1720
2015-10-02,2783,1063,1720
2015-10-03,2783,1063,1720
2015-10-04,2783,1063,1720
2015-10-05,2783,1063,1720
2015-10-06,2783,1063,1720
2015-10-07,2783,1063,1720
2015-10-08,2783,1063,1720
2015-10-09,2783,1063,1720
2015-10-10,2783,1063,1720
2015-10-11,2783,1063,1720
2015-10-12,2783,1063,1720
2015-10-13,2783,1063,1720
2015-10-14,2783,1063,1720
2015-10-15,2783,1063,1720
2015-10-16,2783,1063,1720
2015-10-17,2783,1063,1720
2015-10-18,2783,1063,1720
2015-10-19,2783,1063,1720
2015-10-20,2783,1063,1720
2015-10-21,2783,1063,1720
2015-10-22,2783,1063,1720
2015-10-23,2783,1063,1720
2015-10-24,2783,1063,1720
2015-10-25,2783,1063,1720
2015-10-26,2783,1063,1720
2015-10-27,2783,1063,1720
2015-10-28,2783,1063,1720
2015-10-29,2783,1063,1720
2015-10-30,2783,1063,1720
2015-10-31,2783,1063,1720
2015-11-01,2783,1063,1720
2015-11-02,2783,1063,1720
2015-11-03,2783,1063,1720
2015-11-04,2783,1063,1720
2015-11-05,2783,1063,1720
2015-11-06,2783,1063,1720
2015-11-07,2783,1063,1720
2015-11-08,2783,1063,1720
2015-11-09,2783,1063,1720
2015-11-10,2783,1063,1720
2015-11-11,2783,1063,1720
2015-11-12,2783,1063,1720
2015-11-13,2783,1063,1720
2015-11-14,2783,1063,1720
2015-11-15,2783,1063,1720
2015-11-16,2783,1063,1720
2015-11-17,2783,1063,1720
2015-11-18,2783,1063,1720
2015-11-19,2783,1063,1720
2015-11-20,2783,1063,1720
2015-11-21,2783,1063,1720
2015-11-22,2783,1063,1720
2015-11-23,2783,1063,1720
2015-11-24,2783,1063,1720
2015-11-25,2783,1063,1720
2015-11-26,2783,1063,1720
2015-11-27,2783,1063,1720
2015-11-28,2783,1063,1720
2015-11-29,2783,1063,1720
2015-11-30,2783,1063,1720
2015-12-01,2783,1063,1720
2015-12-02,2783,1063,1720
2015-12-03,2783,1063,1720
2015-12-04,2784,1064,1720
2015-12-05,2784,1064,1720
2015-12-06,2784,1064,1720
2015-12-07,2784,1064,1720
2015-12-08,2784,1064,1720
2015-12-09,2790,1067,1723
2015-12-10,2794,1069,1725
2015-12-11,2794,1069,1725
2015-12-12,2794,1069,1725
2015-12-13,2794,1069,1725
2015-12-14,2794,1069,1725
2015-12-15,2794,1069,1725
2015-12-16,2794,1069,1725
2015-12-17,2794,1069,1725
2015-12-18,2794,1069,1725
2015-12-19,2794,1069,1725
2015-12-20,2794,1069,1725
2015-12-21,2794,1069,1725
2015-12-22,2800,1071,1729
2015-12-23,2803,1071,1732
2015-12-24,2804,1072,1732
2015-12-25,2804,1072,1732
2015-12-26,2804,1072,1732
2015-12-27,2804,1072,1732
2015-12-28,2804,1072,1732
2015-12-29,2804,1072,1732
2015-12-30,2804,1072,1732
2015-12-31,2811,1074,1737
2016-01-01,2811,1074,1737
2016-01-02,2811,1074,1737
2016-01-03,2811,1074,1737
2016-01-04,2811,1074,1737
2016-01-05,2811,1074,1737
2016-01-06,2812,1074,1738
2016-01-07,2812,1074,1738
2016-01-08,2812,1074,1738
2016-01-09,2812,1074,1738
2016-01-10,2812,1074,1738
2016-01-11,2812,1074,1738
2016-01-12,2812,1074,1738
2016-01-13,2812,1074,1738
2016-01-14,2812,1074,1738
2016-01-15,2812,1074,1738
2016-01-16,2812,1074,1738
2016-01-17,2812,1074,1738
2016-01-18,2812,1074,1738
2016-01-19,2812,1074,1738
2016-01-20,2812,1074,1738
2016-01-21,2812,1074,1738
2016-01-22,2812,1074,1738
2016-01-23,2812,1074,1738
2016-01-24,2812,1074,1738
2016-01-25,2812,1074,1738
2016-01-26,2812,1074,1738
2016-01-27,2812,1074,1738
2016-01-28,2812,1074,1738
2016-01-29,2812,1074,1738
2016-01-30,2812,1074,1738
2016-01-31,2812,1074,1738
2016-02-01,2812,1074,1738
2016-02-02,2813,1074,1739
2016-02-03,2813,1074,1739
2016-02-04,2815,1074,1741
2016-02-05,2816,1075,1741
2016-02-06,2816,1075,1741
2016-02-07,2816,1075,1741
2016-02-08,2816,1075,1741
2016-02-09,2816,1075,1741
2016-02-10,2816,1075,1741
2016-02-11,2816,1075,1741
2016-02-12,2816,1075,1741
2016-02-13,2816,1075,1741
2016-02-14,2816,1075,1741
2016-02-15,2817,1076,1741
2016-02-16,2817,1076,1741
2016-02-17,2817,1076,1741
2016-02-18,2819,1077,1742
2016-02-19,2819,1077,1742
2016-02-20,2819,1077,1742
2016-02-21,2819,1077,1742
2016-02-22,2819,1077,1742
2016-02-23,2819,1077,1742
2016-02-24,2819,1077,1742
2016-02-25,2819,1077,1742
2016-02-26,2819,1077,1742
2016-02-27,2819,1077,1742
2016-02-28,2819,1077,1742
2016-02-29,2819,1077,1742
2016-03-01,2819,1077,1742
2016-03-02,2819,1077,1742
2016-03-03,2820,1077,1743
2016-03-04,2820,1077,1743
2016-03-05,2820,1077,1743
2016-03-06,2820,1077,1743
2016-03-07,2821,1078,1743
2016-03-08,2822,1078,1744
2016-03-09,2824,1079,1745
2016-03-10,2825,1080,1745
2016-03-11,2826,1080,1746
2016-03-12,2826,1080,1746
2016-03-13,2826,1080,1746
2016-03-14,2826,1080,1746
2016-03-15,2827,1080,1747
2016-03-16,2828,1081,1747
2016-03-17,2828,1081,1747
2016-03-18,2828,1081,1747
2016-03-19,2828,1081,1747
2016-03-20,2828,1081,1747
2016-03-21,2828,1081,1747
2016-03-22,2830,1082,1748
2016-03-23,2830,1082,1748
2016-03-24,2831,1082,1749
2016-03-25,2831,1082,1749
2016-03-26,2831,1082,1749
2016-03-27,2831,1082,1749
2016-03-28,2832,1082,1750
2016-03-29,2833,1082,1751
2016-03-30,2833,1082,1751
2016-03-31,2835,1083,1752
2016-04-01,2835,1083,1752
2016-04-02,2835,1083,1752
2016-04-03,2835,1083,1752
2016-04-04,2835,1083,1752
2016-04-05,2835,1083,1752
2016-04-06,2836,1084,1752
2016-04-07,2836,1084,1752
2016-04-08,2836,1084,1752
2016-04-09,2836,1084,1752
2016-04-10,2836,1084,1752
2016-04-11,2836,1084,1752
2016-04-12,2837,1085,1752
2016-04-13,2837,1085,1752
2016-04-14,2837,1085,1752
2016-04-15,2838,1085,1753
2016-04-16,2838,1085,1753
2016-04-17,2838,1085,1753
2016-04-18,2839,1086,1753
2016-04-19,2840,1086,1754
2016-04-20,2840,1086,1754
2016-04-21,2841,1087,1754
2016-04-22,2841,1087,1754
2016-04-23,2841,1087,1754
2016-04-24,2841,1087,1754
2016-04-25,2842,1087,1755
2016-04-26,2842,1087,1755
2016-04-27,2843,1088,1755
2016-04-28,2845,1089,1756
2016-04-29,2846,1089,1757
2016-04-30,2846,1089,1757
2016-05-01,2846,1089,1757
2016-05-02,2846,1089,1757
2016-05-03,2847,1090,1757
2016-05-04,2848,1090,1758
2016-05-05,2848,1090,1758
2016-05-06,2850,1091,1759
2016-05-07,2850,1091,1759
2016-05-08,2850,1091,1759
2016-05-09,2850,1091,1759
2016-05-10,2851,1091,1760
2016-05-11,2852,1091,1761
2016-05-12,2852,1091,1761
2016-05-13,2851,1090,1761
2016-05-14,2851,1090,1761
2016-05-15,2851,1090,1761
2016-05-16,2852,1091,1761
2016-05-17,2853,1092,1761
2016-05-18,2853,1092,1761
2016-05-19,2854,1093,1761
2016-05-20,2854,1093,1761
2016-05-21,2854,1093,1761
2016-05-22,2854,1093,1761
2016-05-23,2854,1093,1761
2016-05-24,2854,1093,1761
2016-05-25,2855,1093,1762
2016-05-26,2856,1093,1763
2016-05-27,2856,1093,1763
2016-05-28,2856,1093,1763
2016-05-29,2856,1093,1763
2016-05-30,2858,1093,1765
2016-05-31,2858,1093,1765
2016-06-01,2858,1093,1765
2016-06-02,2859,1093,1766
2016-06-03,2860,1094,1766
2016-06-04,2860,1094,1766
2016-06-05,2860,1094,1766
2016-06-06,2861,1095,1766
2016-06-07,2862,1096,1766
2016-06-08,2864,1096,1768
2016-06-09,2864,1096,1768
2016-06-10,2864,1096,1768
2016-06-11,2864,1096,1768
2016-06-12,2864,1096,1768
2016-06-13,2864,1096,1768
2016-06-14,2864,1096,1768
2016-06-15,2865,1097,1768
2016-06-16,2865,1097,1768
2016-06-17,2865,1097,1768
2016-06-18,2865,1097,1768
2016-06-19,2865,1097,1768
2016-06-20,2865,1097,1768
2016-06-21,2865,1097,1768
2016-06-22,2866,1097,1769
2016-06-23,2866,1097,1769
2016-06-24,2868,1097,1771
2016-06-25,2868,1097,1771
2016-06-26,2868,1097,1771
2016-06-27,2868,1097,1771
2016-06-28,2869,1098,1771
2016-06-29,2871,1099,1772
2016-06-30,2871,1099,1772
2016-07-01,2872,1100,1772
2016-07-02,2872,1100,1772
2016-07-03,2872,1100,1772
2016-07-04,2872,1100,1772
2016-07-05,2874,1100,1774
2016-07-06,2875,1101,1774
2016-07-07,2876,1101,1775
2016-07-08,2877,1101,1776
2016-07-09,2877,1101,1776
2016-07-10,2877,1101,1776
2016-07-11,2877,1101,1776
2016-07-12,2879,1102,1777
2016-07-13,2879,1102,1777
2016-07-14,2879,1102,1777
2016-07-15,2879,1102,1777
2016-07-16,2879,1102,1777
2016-07-17,2879,1102,1777
2016-07-18,2879,1102,1777
2016-07-19,2880,1102,1778
2016-07-20,2880,1102,1778
2016-07-21,2880,1102,1778
2016-07-22,2880,1102,1778
2016-07-23,2880,1102,1778
2016-07-24,2880,1102,1778
2016-07-25,2880,1102,1778
2016-07-26,2883,1102,1781
2016-07-27,2883,1102,1781
2016-07-28,2884,1103,1781
2016-07-29,2884,1103,1781
2016-07-30,2884,1103,1781
2016-07-31,2884,1103,1781
2016-08-01,2885,1104,1781
2016-08-02,2888,1105,1783
2016-08-03,2888,1105,1783
2016-08-04,2888,1105,1783
2016-08-05,2889,1105,1784
2016-08-06,2889,1105,1784
2016-08-07,2889,1105,1784
2016-08-08,2891,1106,1785
2016-08-09,2894,1107,1787
2016-08-10,2895,1108,1787
2016-08-11,2895,1108,1787
2016-08-12,2898,1109,1789
2016-08-13,2898,1109,1789
2016-08-14,2898,1109,1789
2016-08-15,2899,1110,1789
2016-08-16,2900,1111,1789
2016-08-17,2901,1112,1789
2016-08-18,2904,1113,1791
2016-08-19,2905,1114,1791
2016-08-20,2905,1114,1791
2016-08-21,2905,1114,1791
2016-08-22,2906,1115,1791
2016-08-23,2908,1115,1793
2016-08-24,2908,1115,1793
2016-08-25,2908,1115,1793
2016-08-26,2911,1116,1795
2016-08-27,2911,1116,1795
2016-08-28,2911,1116,1795
2016-08-29,2911,1116,1795
2016-08-30,2913,1116,1797
2016-08-31,2914,1117,1797
2016-09-01,2915,1118,1797
2016-09-02,2916,1118,1798
2016-09-03,2916,1118,1798
2016-09-04,2916,1118,1798
2016-09-05,2917,1119,1798
2016-09-06,2917,1119,1798
2016-09-07,2917,1119,1798
2016-09-08,2919,1119,1800
2016-09-09,2920,1120,1800
2016-09-10,2920,1120,1800
2016-09-11,2920,1120,1800
2016-09-12,2921,1121,1800
2016-09-13,2924,1122,1802
2016-09-14,2926,1123,1803
2016-09-15,2926,1123,1803
2016-09-16,2926,1123,1803
2016-09-17,2926,1123,1803
2016-09-18,2926,1123,1803
2016-09-19,2927,1124,1803
2016-09-20,2929,1124,1805
2016-09-21,2929,1124,1805
2016-09-22,2929,1124,1805
2016-09-23,2930,1125,1805
2016-09-24,2930,1125,1805
2016-09-25,2930,1125,1805
2016-09-26,2930,1125,1805
2016-09-27,2930,1125,1805
2016-09-28,2933,1126,1807
2016-09-29,2933,1126,1807
2016-09-30,2936,1127,1809
2016-10-01,2936,1127,1809
2016-10-02,2936,1127,1809
2016-10-03,2936,1127,1809
2016-10-04,2936,1127,1809
2016-10-05,2936,1127,1809
2016-10-06,2936,1127,1809
2016-10-07,2936,1127,1809
2016-10-08,2936,1127,1809
2016-10-09,2936,1127,1809
2016-10-10,2937,1128,1809
2016-10-11,2938,1129,1809
2016-10-12,2942,1130,1812
2016-10-13,2943,1131,1812
2016-10-14,2944,1132,1812
2016-10-15,2944,1132,1812
2016-10-16,2944,1132,1812
2016-10-17,2945,1133,1812
2016-10-18,2948,1133,1815
2016-10-19,2948,1133,1815
2016-10-20,2948,1133,1815
2016-10-21,2951,1134,1817
2016-10-22,2951,1134,1817
2016-10-23,2951,1134,1817
2016-10-24,2951,1134,1817
2016-10-25,2954,1135,1819
2016-10-26,2955,1136,1819
2016-10-27,2956,1137,1819
2016-10-28,2957,1138,1819
2016-10-29,2957,1138,1819
2016-10-30,2957,1138,1819
2016-10-31,2958,1139,1819
2016-11-01,2961,1139,1822
2016-11-02,2961,1139,1822
2016-11-03,2961,1139,1822
2016-11-04,2962,1139,1823
2016-11-05,2962,1139,1823
2016-11-06,2962,1139,1823
2016-11-07,2964,1140,1824
2016-11-08,2965,1141,1824
2016-11-09,2967,1142,1825
2016-11-10,2968,1143,1825
2016-11-11,2970,1144,1826
2016-11-12,2970,1144,1826
2016-11-13,2970,1144,1826
2016-11-14,2971,1144,1827
2016-11-15,2972,1144,1828
2016-11-16,2974,1145,1829
2016-11-17,2976,1146,1830
2016-11-18,2979,1147,1832
2016-11-19,2979,1147,1832
2016-11-20,2979,1147,1832
2016-11-21,2980,1148,1832
2016-11-22,2983,1149,1834
2016-11-23,2984,1150,1834
2016-11-24,2986,1151,1835
2016-11-25,2988,1152,1836
2016-11-26,2988,1152,1836
2016-11-27,2988,1152,1836
2016-11-28,2988,1152,1836
2016-11-29,2991,1153,1838
2016-11-30,2992,1154,1838
2016-12-01,2994,1155,1839
2016-12-02,2995,1156,1839
2016-12-03,2995,1156,1839
2016-12-04,2995,1156,1839
2016-12-05,2995,1156,1839
2016-12-06,2998,1157,1841
2016-12-07,2999,1158,1841
2016-12-08,3002,1159,1843
2016-12-09,3005,1160,1845
2016-12-10,3005,1160,1845
2016-12-11,3005,1160,1845
2016-12-12,3006,1161,1845
2016-12-13,3010,1162,1848
2016-12-14,3011,1163,1848
2016-12-15,3012,1164,1848
2016-12-16,3014,1165,1849
2016-12-17,3014,1165,1849
2016-12-18,3014,1165,1849
2016-12-19,3015,1166,1849
2016-12-20,3019,1167,1852
2016-12-21,3021,1168,1853
2016-12-22,3022,1169,1853
2016-12-23,3025,1170,1855
2016-12-24,3025,1170,1855
2016-12-25,3025,1170,1855
2016-12-26,3026,1171,1855
2016-12-27,3027,1172,1855
2016-12-28,3032,1174,1858
2016-12-29,3035,1174,1861
2016-12-30,3037,1176,1861
2016-12-31,3037,1176,1861
2017-01-01,3037,1176,1861
2017-01-02,3037,1176,1861
2017-01-03,3039,1178,1861
2017-01-04,3041,1179,1862
2017-01-05,3045,1181,1864
2017-01-06,3048,1182,1866
2017-01-07,3048,1182,1866
2017-01-08,3048,1182,1866
2017-01-09,3049,1183,1866
2017-01-10,3053,1185,1868
2017-01-11,3056,1186,1870
2017-01-12,3060,1188,1872
2017-01-13,3064,1190,1874
2017-01-14,3064,1190,1874
2017-01-15,3064,1190,1874
2017-01-16,3065,1191,1874
2017-01-17,3068,1193,1875
2017-01-18,3068,1194,1874
2017-01-19,3072,1195,1877
2017-01-20,3077,1197,1880
2017-01-21,3077,1197,1880
2017-01-22,3077,1197,1880
2017-01-23,3080,1198,1882
2017-01-24,3082,1199,1883
2017-01-25,3087,1201,1886
2017-01-26,3090,1202,1888
2017-01-27,3090,1202,1888
2017-01-28,3090,1202,1888
2017-01-29,3090,1202,1888
2017-01-30,3090,1202,1888
2017-01-31,3090,1202,1888
2017-02-01,3090,1202,1888
2017-02-02,3090,1202,1888
2017-02-03,3090,1202,1888
2017-02-04,3090,1202,1888
2017-02-05,3090,1202,1888
2017-02-06,3092,1204,1888
2017-02-07,3095,1205,1890
2017-02-08,3100,1207,1893
2017-02-09,3103,1209,1894
2017-02-10,3104,1210,1894
2017-02-11,3104,1210,1894
2017-02-12,3104,1210,1894
2017-02-13,3109,1212,1897
2017-02-14,3109,1212,1897
2017-02-15,3113,1213,1900
2017-02-16,3113,1213,1900
2017-02-17,3115,1214,1901
2017-02-18,3115,1214,1901
2017-02-19,3115,1214,1901
2017-02-20,3118,1215,1903
2017-02-21,3119,1216,1903
2017-02-22,3121,1218,1903
2017-02-23,3121,1218,1903
2017-02-24,3121,1218,1903
2017-02-25,3121,1218,1903
2017-02-26,3121,1218,1903
2017-02-27,3121,1218,1903
2017-02-28,3122,1218,1904
2017-03-01,3123,1218,1905
2017-03-02,3124,1218,1906
2017-03-03,3124,1218,1906
2017-03-04,3124,1218,1906
2017-03-05,3124,1218,1906
2017-03-06,3128,1220,1908
2017-03-07,3130,1221,1909
2017-03-08,3131,1222,1909
2017-03-09,3131,1222,1909
2017-03-10,3135,1223,1912
2017-03-11,3135,1223,1912
2017-03-12,3135,1223,1912
2017-03-13,3137,1225,1912
2017-03-14,3140,1227,1913
2017-03-15,3142,1228,1914
2017-03-16,3143,1228,1915
2017-03-17,3147,1230,1917
2017-03-18,3147,1230,1917
2017-03-19,3147,1230,1917
2017-03-20,3150,1231,1919
2017-03-21,3153,1232,1921
2017-03-22,3153,1232,1921
2017-03-23,3155,1232,1923
2017-03-24,3160,1234,1926
2017-03-25,3160,1234,1926
2017-03-26,3160,1234,1926
2017-03-27,3161,1235,1926
2017-03-28,3164,1237,1927
2017-03-29,3165,1238,1927
2017-03-30,3167,1240,1927
2017-03-31,3170,1241,1929
2017-04-01,3170,1241,1929
2017-04-02,3170,1241,1929
2017-04-03,3170,1241,1929
2017-04-04,3170,1241,1929
2017-04-05,3171,1242,1929
2017-04-06,3174,1243,1931
2017-04-07,3176,1244,1932
2017-04-08,3176,1244,1932
2017-04-09,3176,1244,1932
2017-04-10,3178,1246,1932
2017-04-11,3179,1246,1933
2017-04-12,3183,1247,1936
2017-04-13,3186,1248,1938
2017-04-14,3188,1250,1938
2017-04-15,3188,1250,1938
2017-04-16,3188,1250,1938
2017-04-17,3190,1250,1940
2017-04-18,3193,1251,1942
2017-04-19,3193,1251,1942
2017-04-20,3195,1253,1942
2017-04-21,3200,1255,1945
2017-04-22,3200,1255,1945
2017-04-23,3200,1255,1945
2017-04-24,3200,1255,1945
2017-04-25,3203,1256,1947
2017-04-26,3206,1257,1949
2017-04-27,3208,1258,1950
2017-04-28,3208,1258,1950
2017-04-29,3208,1258,1950
2017-04-30,3208,1258,1950
2017-05-01,3208,1258,1950
2017-05-02,3209,1259,1950
2017-05-03,3213,1260,1953
2017-05-04,3214,1261,1953
2017-05-05,3217,1262,1955
2017-05-06,3217,1262,1955
2017-05-07,3217,1262,1955
2017-05-08,3217,1262,1955
2017-05-09,3220,1264,1956
2017-05-10,3222,1266,1956
2017-05-11,3225,1268,1957
2017-05-12,3226,1269,1957
2017-05-13,3226,1269,1957
2017-05-14,3226,1269,1957
2017-05-15,3229,1270,1959
2017-05-16,3232,1271,1961
2017-05-17,3234,1273,1961
2017-05-18,3234,1273,1961
2017-05-19,3238,1274,1964
2017-05-20,3238,1274,1964
2017-05-21,3238,1274,1964
2017-05-22,3239,1275,1964
2017-05-23,3241,1275,1966
2017-05-24,3242,1276,1966
2017-05-25,3244,1277,1967
2017-05-26,3245,1277,1968
2017-05-27,3245,1277,1968
2017-05-28,3245,1277,1968
2017-05-29,3245,1277,1968
