analysis_date,window,factor_name,method,common_sample_n,status,q1_n,q5_n
2020-10-30,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,3732,PASS,747,747
2020-10-30,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3762,PASS,753,753
2020-10-30,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3762,PASS,753,753
2020-10-30,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3790,PASS,758,758
2020-10-30,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,3702,PASS,741,741
2020-10-30,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,3780,PASS,756,756
2020-10-30,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3790,PASS,758,758
2020-10-30,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,3780,PASS,756,756
2020-10-30,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,3742,PASS,749,749
2020-10-30,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,3693,PASS,739,739
2020-10-30,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3790,PASS,758,758
2020-10-30,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3790,PASS,758,758
2020-10-30,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3688,PASS,738,738
2020-10-30,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,3390,PASS,678,678
2020-10-30,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,3661,PASS,733,732
2020-10-30,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3688,PASS,738,738
2020-10-30,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,3661,PASS,733,732
2020-10-30,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,3428,PASS,686,686
2020-10-30,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,3353,PASS,671,671
2020-10-30,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3688,PASS,738,738
2020-10-30,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3688,PASS,738,738
2020-11-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3793,PASS,759,759
2020-11-30,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,3787,PASS,758,758
2020-11-30,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,3779,PASS,756,756
2020-11-30,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3793,PASS,759,759
2020-11-30,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,3779,PASS,756,756
2020-11-30,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,3779,PASS,756,756
2020-11-30,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,3770,PASS,754,754
2020-11-30,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3793,PASS,759,759
2020-11-30,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3793,PASS,759,759
2020-11-30,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3813,PASS,763,763
2020-11-30,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,3733,PASS,747,747
2020-11-30,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,3800,PASS,760,760
2020-11-30,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3813,PASS,763,763
2020-11-30,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,3800,PASS,760,760
2020-11-30,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,3768,PASS,754,754
2020-11-30,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,3712,PASS,743,743
2020-11-30,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3813,PASS,763,763
2020-11-30,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3813,PASS,763,763
2020-11-30,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3715,PASS,743,743
2020-11-30,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,3395,PASS,679,679
2020-11-30,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,3688,PASS,738,738
2020-11-30,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3715,PASS,743,743
2020-11-30,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,3688,PASS,738,738
2020-11-30,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,3454,PASS,691,691
2020-11-30,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,3390,PASS,678,678
2020-11-30,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3715,PASS,743,743
2020-11-30,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3715,PASS,743,743
2020-12-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3830,PASS,766,766
2020-12-31,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,3830,PASS,766,766
2020-12-31,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,3809,PASS,762,762
2020-12-31,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3830,PASS,766,766
2020-12-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,3809,PASS,762,762
2020-12-31,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,3809,PASS,762,762
2020-12-31,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,3803,PASS,761,761
2020-12-31,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3830,PASS,766,766
2020-12-31,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3830,PASS,766,766
2020-12-31,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3849,PASS,770,770
2020-12-31,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,3821,PASS,765,764
2020-12-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,3827,PASS,766,766
2020-12-31,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3849,PASS,770,770
2020-12-31,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,3827,PASS,766,766
2020-12-31,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,3818,PASS,764,764
2020-12-31,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,3747,PASS,750,750
2020-12-31,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3849,PASS,770,770
2020-12-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3849,PASS,770,770
2020-12-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3737,PASS,748,748
2020-12-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,3433,PASS,687,687
2020-12-31,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,3714,PASS,743,743
2020-12-31,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3737,PASS,748,748
2020-12-31,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,3714,PASS,743,743
2020-12-31,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,3474,PASS,695,695
2020-12-31,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,3394,PASS,679,679
2020-12-31,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3737,PASS,748,748
2020-12-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3737,PASS,748,748
2021-01-29,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3872,PASS,775,775
2021-01-29,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,3867,PASS,774,774
2021-01-29,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,3861,PASS,773,772
2021-01-29,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3872,PASS,775,775
2021-01-29,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,3861,PASS,773,772
2021-01-29,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,3861,PASS,773,772
2021-01-29,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,3861,PASS,773,772
2021-01-29,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3872,PASS,775,775
2021-01-29,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3872,PASS,775,775
2021-01-29,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3895,PASS,779,779
2021-01-29,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,3878,PASS,776,776
2021-01-29,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,3876,PASS,776,775
2021-01-29,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3895,PASS,779,779
2021-01-29,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,3876,PASS,776,775
2021-01-29,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,3872,PASS,775,775
2021-01-29,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,3849,PASS,770,770
2021-01-29,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3895,PASS,779,779
2021-01-29,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3895,PASS,779,779
2021-01-29,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3758,PASS,752,752
2021-01-29,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,3485,PASS,697,697
2021-01-29,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,3736,PASS,748,747
2021-01-29,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3758,PASS,752,752
2021-01-29,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,3736,PASS,748,747
2021-01-29,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,3528,PASS,706,706
2021-01-29,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,3431,PASS,687,686
2021-01-29,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3758,PASS,752,752
2021-01-29,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3758,PASS,752,752
2021-02-26,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3916,PASS,784,783
2021-02-26,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,3912,PASS,783,783
2021-02-26,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,3915,PASS,783,783
2021-02-26,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3916,PASS,784,783
2021-02-26,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,3915,PASS,783,783
2021-02-26,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,3915,PASS,783,783
2021-02-26,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,3909,PASS,782,782
2021-02-26,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3916,PASS,784,783
2021-02-26,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3916,PASS,784,783
2021-02-26,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3942,PASS,789,789
2021-02-26,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,3915,PASS,783,783
2021-02-26,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,3919,PASS,784,784
2021-02-26,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3942,PASS,789,789
2021-02-26,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,3919,PASS,784,784
2021-02-26,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,3917,PASS,784,784
2021-02-26,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,3902,PASS,781,781
2021-02-26,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3942,PASS,789,789
2021-02-26,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3942,PASS,789,789
2021-02-26,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3766,PASS,754,753
2021-02-26,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,3557,PASS,712,712
2021-02-26,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,3757,PASS,752,752
2021-02-26,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3766,PASS,754,753
2021-02-26,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,3757,PASS,752,752
2021-02-26,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,3601,PASS,721,720
2021-02-26,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,3484,PASS,697,697
2021-02-26,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3766,PASS,754,753
2021-02-26,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3766,PASS,754,753
2021-03-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3986,PASS,798,797
2021-03-31,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,3973,PASS,795,795
2021-03-31,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,3971,PASS,795,794
2021-03-31,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3986,PASS,798,797
2021-03-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,3971,PASS,795,794
2021-03-31,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,3969,PASS,794,794
2021-03-31,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,3967,PASS,794,794
2021-03-31,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3986,PASS,798,797
2021-03-31,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3986,PASS,798,797
2021-03-31,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,4009,PASS,802,802
2021-03-31,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,3978,PASS,796,796
2021-03-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,3968,PASS,794,794
2021-03-31,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,4009,PASS,802,802
2021-03-31,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,3968,PASS,794,794
2021-03-31,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,3962,PASS,793,793
2021-03-31,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,3942,PASS,789,789
2021-03-31,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,4009,PASS,802,802
2021-03-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,4009,PASS,802,802
2021-03-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3781,PASS,757,756
2021-03-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,3562,PASS,713,713
2021-03-31,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,3761,PASS,753,752
2021-03-31,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3781,PASS,757,756
2021-03-31,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,3761,PASS,753,752
2021-03-31,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,3638,PASS,728,728
2021-03-31,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,3552,PASS,711,711
2021-03-31,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3781,PASS,757,756
2021-03-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3781,PASS,757,756
2021-04-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,4023,PASS,805,805
2021-04-30,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,4020,PASS,804,804
2021-04-30,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,4013,PASS,803,803
2021-04-30,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,4023,PASS,805,805
2021-04-30,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,4013,PASS,803,803
2021-04-30,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,4013,PASS,803,803
2021-04-30,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,4000,PASS,800,800
2021-04-30,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,4023,PASS,805,805
2021-04-30,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,4023,PASS,805,805
2021-04-30,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,4041,PASS,809,808
2021-04-30,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,4023,PASS,805,805
2021-04-30,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,4027,PASS,806,806
2021-04-30,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,4041,PASS,809,808
2021-04-30,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,4027,PASS,806,806
2021-04-30,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,4025,PASS,805,805
2021-04-30,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,3996,PASS,800,799
2021-04-30,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,4041,PASS,809,808
2021-04-30,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,4041,PASS,809,808
2021-04-30,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3805,PASS,761,761
2021-04-30,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,3618,PASS,724,724
2021-04-30,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,3781,PASS,757,756
2021-04-30,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3805,PASS,761,761
2021-04-30,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,3781,PASS,757,756
2021-04-30,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,3654,PASS,731,731
2021-04-30,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,3562,PASS,713,713
2021-04-30,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3805,PASS,761,761
2021-04-30,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3805,PASS,761,761
2021-05-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,4035,PASS,807,807
2021-05-31,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,4035,PASS,807,807
2021-05-31,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,4030,PASS,806,806
2021-05-31,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,4035,PASS,807,807
2021-05-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,4030,PASS,806,806
2021-05-31,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,4030,PASS,806,806
2021-05-31,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,4027,PASS,806,806
2021-05-31,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,4035,PASS,807,807
2021-05-31,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,4035,PASS,807,807
2021-05-31,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,4060,PASS,812,812
2021-05-31,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,4035,PASS,807,807
2021-05-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,4053,PASS,811,811
2021-05-31,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,4060,PASS,812,812
2021-05-31,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,4053,PASS,811,811
2021-05-31,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,4045,PASS,809,809
2021-05-31,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,4035,PASS,807,807
2021-05-31,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,4060,PASS,812,812
2021-05-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,4060,PASS,812,812
2021-05-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3829,PASS,766,766
2021-05-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,3621,PASS,725,724
2021-05-31,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,3805,PASS,761,761
2021-05-31,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3829,PASS,766,766
2021-05-31,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,3805,PASS,761,761
2021-05-31,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,3686,PASS,738,737
2021-05-31,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,3618,PASS,724,724
2021-05-31,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3829,PASS,766,766
2021-05-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3829,PASS,766,766
2021-06-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,4079,PASS,816,816
2021-06-30,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,4079,PASS,816,816
2021-06-30,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,4067,PASS,814,814
2021-06-30,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,4079,PASS,816,816
2021-06-30,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,4067,PASS,814,814
2021-06-30,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,4067,PASS,814,814
2021-06-30,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,4067,PASS,814,814
2021-06-30,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,4079,PASS,816,816
2021-06-30,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,4079,PASS,816,816
2021-06-30,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,4104,PASS,821,821
2021-06-30,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,4084,PASS,817,817
2021-06-30,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,4081,PASS,817,816
2021-06-30,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,4104,PASS,821,821
2021-06-30,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,4081,PASS,817,816
2021-06-30,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,4075,PASS,815,815
2021-06-30,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,4056,PASS,812,811
2021-06-30,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,4104,PASS,821,821
2021-06-30,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,4104,PASS,821,821
2021-06-30,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3874,PASS,775,775
2021-06-30,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,3670,PASS,734,734
2021-06-30,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,3828,PASS,766,766
2021-06-30,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3874,PASS,775,775
2021-06-30,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,3828,PASS,766,766
2021-06-30,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,3696,PASS,740,739
2021-06-30,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,3620,PASS,724,724
2021-06-30,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3874,PASS,775,775
2021-06-30,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,3874,PASS,775,775
2021-07-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,4117,PASS,824,824
2021-07-30,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,4115,PASS,823,823
2021-07-30,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,4107,PASS,822,822
2021-07-30,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,4117,PASS,824,824
2021-07-30,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,4107,PASS,822,822
2021-07-30,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,4107,PASS,822,822
2021-07-30,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,4107,PASS,822,822
2021-07-30,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,4117,PASS,824,824
2021-07-30,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,4117,PASS,824,824
2021-07-30,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,4142,PASS,829,829
2021-07-30,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,4128,PASS,826,826
2021-07-30,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,4117,PASS,824,824
