analysis_date,previous_analysis_date,window,factor_name,method,portfolio_leg,scope,portfolio_scope,liquidity_basis,participation_cap,target_executable_share,execution_days,trade_name_n,total_abs_trade_weight,zero_adv_trade_weight_share,capacity_status,capacity_cny,capacity_yi_cny,baseline_executable_share,coverage_at_capacity,root_upper_bracket_cny,root_iterations,name_capacity_p10_cny,name_capacity_p50_cny,name_capacity_p90_cny,gross_notional_at_capacity_cny
2020-08-31,2020-07-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,875,0.47361910434206134,0.006236148318665177,PASS,1188772927.6945138,11.887729276945137,0.9937638516813347,0.9500000000001967,1188772927.703226,41,2110768566.5724761,32792134006.6404,343814434138.99274,1188772927.6945138
2020-09-30,2020-08-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,879,0.4650026672906757,0.0006156482289729008,PASS,934168213.5000522,9.341682135000521,0.999384351771027,0.9500000000000492,934168213.5069004,41,1714640530.8752754,22662388738.5289,252136985514.9536,934168213.5000522
2020-10-30,2020-09-30,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,866,0.4172953387947172,0.0034209564533580574,PASS,714019265.858946,7.140192658589459,0.996579043546642,0.9500000000004215,714019265.865571,41,1497636020.1837635,21069412822.55665,237302645458.26624,714019265.858946
2020-11-30,2020-10-30,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,886,0.4570960713072537,0.0033797545868493187,PASS,673308354.2666161,6.7330835426661615,0.9966202454131508,0.9500000000000928,673308354.269994,42,1287152985.3044076,20839154048.13761,254233384278.77475,673308354.2666161
2020-12-31,2020-11-30,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,889,0.46551819025732377,0.011290552538231888,PASS,695788543.2224445,6.957885432224446,0.9887094474617681,0.9500000000000521,695788543.2285991,41,1265867208.9941292,16941286014.912487,185704263838.5456,695788543.2224445
2021-01-29,2020-12-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,918,0.5369905760410991,6.101935812193454e-06,PASS,699817612.9950895,6.998176129950895,0.999993898064188,0.950000000000189,699817612.9988227,42,1141108948.0351243,13283353610.62943,177028603170.24173,699817612.9950895
2021-02-26,2021-01-29,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,944,0.5589430447886217,0.003577202176124633,PASS,584234552.3986659,5.842345523986659,0.9964227978238753,0.9500000000002491,584234552.4017357,42,876353147.9164392,15433073725.580795,223209940150.17227,584234552.3986659
2021-03-31,2021-02-26,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,939,0.5518337867304819,0.0027263318936842917,PASS,615316692.4521289,6.1531669245212885,0.9972736681063157,0.9500000000002716,615316692.4572501,41,944382387.3614082,13482532249.750889,140659145088.9949,615316692.4521289
2021-04-30,2021-03-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,903,0.45332331300966633,0.00977529118776873,PASS,700253172.0793177,7.0025317207931765,0.9902247088122311,0.9500000000005954,700253172.0850828,41,1194330279.7052457,16891459386.303087,147632860482.6984,700253172.0793177
2021-05-31,2021-04-30,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,913,0.4577309219258396,0.0010003823728191915,PASS,718546370.5943359,7.185463705943359,0.9989996176271808,0.9500000000000333,718546370.600796,41,1099998256.0055232,20128248289.054054,202541391174.64026,718546370.5943359
2021-06-30,2021-05-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,935,0.5013201191800699,0.00245122802059415,PASS,855277426.3971497,8.552774263971497,0.9975487719794057,0.9500000000007139,855277426.4041059,41,1443455893.2877169,19883639407.905094,185140688191.01138,855277426.3971497
2021-07-30,2021-06-30,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,993,0.6317525157022585,0.0010792185619875883,PASS,792969963.1218967,7.929699631218967,0.9989207814380126,0.9500000000004162,792969963.128882,41,1348180555.6400003,14276790016.571478,141211626542.50406,792969963.1218967
2021-08-31,2021-07-30,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,971,0.5339425704264869,0.0023440057505993094,PASS,1052838581.5948206,10.528385815948207,0.9976559942494008,0.9500000000003894,1052838581.6032441,41,1867326993.3201401,22202195391.228287,190893107709.50244,1052838581.5948206
2021-09-30,2021-08-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,998,0.5549282180897963,0.0008833332242715389,PASS,1304823039.5133178,13.048230395133178,0.9991166667757284,0.9500000000005153,1304823039.5217872,41,1768817909.8517632,22268668132.43106,257893209324.43988,1304823039.5133178
2021-10-29,2021-09-30,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,938,0.392033979612168,0.0008560098352346965,PASS,781604121.493149,7.816041214931491,0.9991439901647654,0.9500000000004709,781604121.4973371,42,1500411474.148654,25173438536.508083,244500540744.60925,781604121.493149
2021-11-30,2021-10-29,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,974,0.47472915878996125,0.006291228571533984,PASS,920387273.7089977,9.203872737089977,0.993708771428466,0.9500000000002119,920387273.717948,41,1927368801.0152838,25038311119.0907,257546739337.05185,920387273.7089977
2021-12-31,2021-11-30,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,984,0.4550455650955416,0.0038900305289687786,PASS,1246007868.3047512,12.460078683047511,0.9961099694710311,0.9500000000005063,1246007868.3135304,41,2152869436.2420917,30622575509.993126,271319492448.5279,1246007868.3047512
2022-01-28,2021-12-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,999,0.46417836792178746,0.0031491633171892566,PASS,1323603971.2856374,13.236039712856373,0.9968508366828107,0.9500000000001603,1323603971.2940612,41,2257946756.6382413,31765637262.230057,303061047384.55817,1323603971.2856374
2022-02-28,2022-01-28,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1000,0.43544520595847935,0.002976201097776486,PASS,1114076597.5491543,11.140765975491544,0.9970237989022235,0.9500000000001945,1114076597.556644,41,1780522765.9208267,32604666901.07004,292929325758.9642,1114076597.5491543
2022-03-31,2022-02-28,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1032,0.5047561984143174,0.010725839421372816,PASS,1127041230.4643073,11.270412304643074,0.9892741605786269,0.950000000000427,1127041230.472506,41,1730666943.7530642,21605872082.24682,219651825608.1162,1127041230.4643073
2022-04-29,2022-03-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1010,0.4427775932725079,0.01685941830021876,PASS,796380473.9277358,7.963804739277358,0.9831405816997814,0.950000000000059,796380473.9355588,41,1747125210.2574666,21054969026.10591,191745948346.33215,796380473.9277358
2022-05-31,2022-04-29,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1011,0.4095606369090208,0.012775387409637358,PASS,729719778.3249671,7.297197783249671,0.9872246125903628,0.9500000000001957,729719778.3290987,42,1413796754.7195942,30013278218.84601,312026499093.2489,729719778.3249671
2022-06-30,2022-05-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1019,0.4276686164972733,0.0031509545791001824,PASS,1335255878.1649613,13.352558781649613,0.9968490454208998,0.9500000000005981,1335255878.1742325,41,2262922253.341689,36700441953.967155,393972743427.5423,1335255878.1649613
2022-07-29,2022-06-30,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1036,0.45392359324274706,0.006102613978011343,PASS,1125956648.3379576,11.259566483379576,0.9938973860219886,0.9500000000006009,1125956648.3461533,41,2148618446.9031434,30433228940.804993,265358847485.09064,1125956648.3379576
2022-08-31,2022-07-29,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1059,0.46509129627642165,0.0,PASS,1581381695.8733215,15.813816958733215,1.0,0.9500000000001398,1581381695.881766,41,2351817994.1913185,32435258879.08674,318174596357.97144,1581381695.8733215
2022-09-30,2022-08-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1036,0.38404421825608726,0.0030625600521422885,PASS,786734898.0432124,7.867348980432124,0.9969374399478576,0.9500000000006091,786734898.0501426,41,1711335964.4169273,32360993013.325928,273769425189.79276,786734898.0432124
2022-10-31,2022-09-30,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1049,0.41345761884109256,0.005312983887111713,PASS,920968641.0835497,9.209686410835497,0.9946870161128882,0.9500000000004876,920968641.0906484,41,1952732452.6671414,25418274515.4243,211850116972.40536,920968641.0835497
2022-11-30,2022-10-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1060,0.4040579319350156,0.0003102938428025483,PASS,1359285676.0487514,13.592856760487514,0.9996897061571973,0.950000000000409,1359285676.0580764,41,2372660540.876931,39064474987.00091,381093864684.95514,1359285676.0487514
2022-12-30,2022-11-30,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1084,0.4406548651124515,0.0024828771683723704,PASS,1114069505.9268153,11.140695059268152,0.9975171228316275,0.9500000000007176,1114069505.9347358,41,1721435116.899878,32053060528.61875,276741906734.35815,1114069505.9268153
2023-01-31,2022-12-30,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1054,0.3544745992474744,0.0002684366733924138,PASS,916105129.0424331,9.161051290424332,0.9997315633266076,0.9500000000004352,916105129.0471096,42,1773130682.0522685,43952067952.83769,428432750590.684,916105129.0424331
2023-02-28,2023-01-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1050,0.3356547085547707,0.004383028465344791,PASS,1499837568.1090598,14.998375681090598,0.9956169715346551,0.9500000000003366,1499837568.1208277,41,3199246591.3089085,62588836609.60727,530040600628.8883,1499837568.1090598
2023-03-31,2023-02-28,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1085,0.40449265762370934,0.006218075503084361,PASS,1314335807.486733,13.14335807486733,0.9937819244969156,0.9500000000006575,1314335807.4967456,41,2161675908.675,37428953582.199814,327211448643.0714,1314335807.486733
2023-04-28,2023-03-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1109,0.447658451744818,0.01186550884552863,PASS,1073200831.2688096,10.732008312688096,0.9881344911544714,0.9500000000001968,1073200831.2743038,42,2317352514.6027412,36732867814.179794,314892440684.3951,1073200831.2688096
2023-05-31,2023-04-28,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1112,0.43897754933755534,0.010274110995553623,PASS,910217043.7981997,9.102170437981997,0.9897258890044464,0.9500000000006371,910217043.8062625,41,1687332639.2475002,32213088230.061707,316470453833.8227,910217043.7981997
2023-06-30,2023-05-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1076,0.3503571572122267,0.008622874193928603,PASS,1141497438.92031,11.4149743892031,0.9913771258060715,0.950000000000483,1141497438.9308443,41,2458457188.927789,46142182013.98978,378265414840.5134,1141497438.92031
2023-07-31,2023-06-30,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1122,0.4362733125473011,0.002429970310092139,PASS,1253205461.5171733,12.532054615171733,0.9975700296899077,0.9500000000001879,1253205461.5250597,41,1916175644.4877312,30596806088.373444,305205085344.2839,1253205461.5171733
2023-08-31,2023-07-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1124,0.4176821096569106,0.0,PASS,1310585375.5183613,13.105853755183613,1.0,0.9500000000007003,1310585375.5255537,41,1616755864.303026,38095222341.93528,373769574760.916,1310585375.5183613
2023-09-28,2023-08-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1121,0.38292350574159983,0.0029718714652516363,PASS,1073366342.98389,10.7336634298389,0.9970281285347484,0.9500000000005491,1073366342.9923368,41,1716957225.8507872,49857307325.17447,402193767645.09924,1073366342.98389
2023-10-31,2023-09-28,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1103,0.35043443554103787,0.0,PASS,1431742806.484776,14.31742806484776,1.0000000000000002,0.9500000000008694,1431742806.4955132,41,2273196378.843837,41217357969.05673,361833041603.1804,1431742806.484776
2023-11-30,2023-10-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1137,0.4086174351810111,0.0,PASS,1269886969.1048315,12.698869691048314,1.0,0.9500000000001069,1269886969.1144304,41,2234221631.6938677,45264647386.314835,349530163703.24774,1269886969.1048315
2023-12-29,2023-11-30,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1130,0.3843653636913601,0.0057360798688644386,PASS,1260676551.4875667,12.606765514875667,0.9942639201311357,0.9500000000005918,1260676551.4955807,41,2092104872.5460367,47086477412.54608,362053290149.8436,1260676551.4875667
2024-01-31,2023-12-29,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1152,0.447842733336266,0.005979215074790274,PASS,1600122398.9012387,16.001223989012388,0.9940207849252096,0.9500000000006603,1600122398.9146032,40,2034914747.9925017,21858030138.611164,196753241345.45306,1600122398.9012387
2024-02-29,2024-01-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1280,0.6698952352984477,0.0018478518925167913,PASS,1845212125.2058573,18.45212125205857,0.9981521481074833,0.950000000000441,1845212125.2169788,40,2020192022.0600917,15301492786.506882,247414325281.7458,1845212125.2058573
2024-03-29,2024-02-29,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1144,0.40631144487677084,0.0,PASS,1834278334.8670151,18.34278334867015,1.0,0.9500000000003485,1834278334.876596,41,2869402375.7824116,32180329703.869465,295079122289.5444,1834278334.8670151
2024-04-30,2024-03-29,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1167,0.43707927210620473,0.021923131488033404,PASS,1369917866.871564,13.69917866871564,0.9780768685119667,0.9500000000001471,1369917866.8796282,41,2769075477.9298635,29584688077.33144,302335949022.89325,1369917866.871564
2024-05-31,2024-04-30,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1174,0.42783682707548853,0.01981485889322328,PASS,1209052061.0524626,12.090520610524626,0.9801851411067768,0.9500000000005009,1209052061.0607173,41,2535301727.971922,36831038086.32866,323820210121.4376,1209052061.0524626
2024-06-28,2024-05-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1151,0.37580563569277414,0.014350967646557328,PASS,1020535838.5916653,10.205358385916652,0.9856490323534426,0.9500000000002187,1020535838.599532,41,2083048861.9167092,30193846907.27382,267089154644.7387,1020535838.5916653
2024-07-31,2024-06-28,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1156,0.37808561496017695,0.011783599677613027,PASS,696999191.7839841,6.969991917839841,0.9882164003223871,0.9500000000006412,696999191.7907786,41,1627186437.8322632,23579884125.91509,219128496085.6869,696999191.7839841
2024-08-30,2024-07-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1137,0.33768933550482777,0.0006631569723589249,PASS,959386331.994554,9.593863319945541,0.999336843027641,0.95000000000002,959386332.0020396,41,1896116053.2133913,26919014320.98777,239554938302.68176,959386331.994554
2024-09-30,2024-08-30,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1178,0.39876195090490885,0.0006232733775981976,PASS,1190346677.3031769,11.903466773031768,0.9993767266224018,0.9500000000000659,1190346677.3116148,41,1986399572.0925002,34627917491.03061,299792953194.3854,1190346677.3031769
2024-10-31,2024-09-30,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1206,0.5152330794172042,0.008834004272386165,PASS,3208324210.0792046,32.08324210079205,0.9911659957276138,0.9500000000003832,3208324210.1109443,40,4316839286.679032,38087850499.0012,318908720956.29346,3208324210.0792046
2024-11-29,2024-10-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1174,0.4094277907042314,0.0004514692619274499,PASS,3373851506.1334057,33.738515061334056,0.9995485307380725,0.9500000000001828,3373851506.152893,41,5416030830.085,66386262556.898384,539086431990.7882,3373851506.1334057
2024-12-31,2024-11-29,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1183,0.4192676864937499,0.0031370901112495976,PASS,2914884500.439292,29.14884500439292,0.9968629098887505,0.9500000000000385,2914884500.4553514,41,5095946352.325001,53163147626.20487,467303577596.044,2914884500.439292
2025-01-27,2024-12-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1151,0.33184263403429,0.001050873737971098,PASS,2015693926.864211,20.156939268642112,0.9989491262620287,0.950000000000057,2015693926.8786998,41,3695359379.002225,61708126415.69052,482530514706.44305,2015693926.864211
2025-02-28,2025-01-27,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1184,0.41870779722154505,0.002163795860482637,PASS,2180109780.8520947,21.801097808520947,0.9978362041395173,0.9500000000000477,2180109780.8684893,41,3758375922.395624,50913566416.47563,479572662742.9989,2180109780.8520947
2025-03-31,2025-02-28,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1211,0.4557981374556179,0.003767220290753463,PASS,2537341476.0585904,25.373414760585906,0.9962327797092465,0.9500000000001279,2537341476.0732975,41,3702318588.9992275,53943060575.02404,645100246058.1047,2537341476.0585904
2025-04-30,2025-03-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1200,0.4361750585560033,0.016400805750398324,PASS,1700575031.0550134,17.005750310550134,0.9835991942496016,0.9500000000001221,1700575031.068326,41,3329158197.1554785,52239352033.176315,462030851338.242,1700575031.0550134
2025-05-30,2025-04-30,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1170,0.38427226601576214,0.007298543033333194,PASS,2213088946.3557396,22.130889463557395,0.9927014569666668,0.9500000000002241,2213088946.3716154,41,3645848892.333451,66883146245.89346,640443651873.1648,2213088946.3557396
2025-06-30,2025-05-30,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1166,0.37106726272536994,0.005576353329829244,PASS,2336332881.430985,23.36332881430985,0.9944236466701707,0.9500000000006282,2336332881.446784,41,3427499490.9062204,65807501963.964905,667855597089.8242,2336332881.430985
2025-07-31,2025-06-30,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1183,0.4136586578781171,0.0030578139170440786,PASS,3138015364.513241,31.38015364513241,0.9969421860829559,0.9500000000004014,3138015364.5324893,41,4984328151.936729,64581080437.210526,665306792537.1522,3138015364.513241
2025-08-29,2025-07-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1192,0.4340091211478311,0.002274530149467125,PASS,4194782450.9619637,41.947824509619636,0.9977254698505329,0.9500000000005557,4194782450.9886756,41,6730933926.295,77126957695.33578,790252424104.3301,4194782450.9619637
2025-09-30,2025-08-29,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1174,0.3931615219773842,0.002581143843657109,PASS,3453352786.6640315,34.53352786664031,0.9974188561563428,0.9500000000007166,3453352786.6901026,41,5193894907.367617,69760683761.51578,710322278348.9163,3453352786.6640315
2025-10-31,2025-09-30,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1226,0.4734146880482749,0.007196974452458338,PASS,3071218341.6554747,30.712183416554748,0.9928030255475415,0.950000000000345,3071218341.6755095,41,4742017899.7625,75181435695.44902,730482695707.9362,3071218341.6554747
2025-11-28,2025-10-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1211,0.44433632129767986,0.012292933336526118,PASS,2643478770.097889,26.43478770097889,0.987707066663474,0.9500000000002516,2643478770.11625,41,4333350224.1482115,71061096356.61691,645128953243.108,2643478770.097889
2025-12-31,2025-11-28,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1214,0.4588915922193155,0.002377805491226796,PASS,2475143850.6311135,24.751438506311136,0.9976221945087733,0.9500000000003324,2475143850.64874,41,3842480104.158553,55525912677.227455,637575393036.665,2475143850.6311135
2026-01-30,2025-12-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1234,0.48910777665586974,0.006641586529649261,PASS,4810954297.637847,48.10954297637847,0.9933584134703507,0.9500000000000614,4810954297.663618,41,7726352189.372334,85776932971.85675,780188558601.1641,4810954297.637847
2026-02-27,2026-01-30,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1175,0.3670310550777175,0.009727413978163508,PASS,3488969031.2092824,34.889690312092824,0.9902725860218364,0.9500000000003055,3488969031.23637,41,6739360734.891796,110398328094.28014,956008355795.3657,3488969031.2092824
2026-03-31,2026-02-27,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1202,0.43332073104832813,0.007284425311323436,PASS,2937629801.594076,29.376298015940762,0.9927155746886767,0.9500000000002939,2937629801.6144547,41,4887591526.579948,60135858404.75989,613569546696.0226,2937629801.594076
2026-04-30,2026-03-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1225,0.4889259148616471,0.019047827151147185,PASS,2560603561.3187675,25.606035613187675,0.9809521728488528,0.9500000000004627,2560603561.3367906,41,4450555586.772455,50925576196.85178,533093270228.64374,2560603561.3187675
2026-05-29,2026-04-30,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1221,0.47856753435704885,0.010633193271093556,PASS,3334751885.651245,33.34751885651245,0.9893668067289064,0.9500000000004096,3334751885.6734943,41,4964587029.465324,55717765139.19467,583726651116.8019,3334751885.651245
2026-06-30,2026-05-29,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1239,0.5281099599726975,0.0052202773315157625,PASS,2971864738.165958,29.71864738165958,0.9947797226684844,0.9500000000001823,2971864738.184367,41,3999230352.788743,38775885033.3661,373471598119.0523,2971864738.165958
2026-07-31,2026-06-30,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1269,0.5740516649747822,0.0017250899005603968,PASS,2171672482.0533476,21.716724820533475,0.9982749100994397,0.9500000000006578,2171672482.068303,41,2937552078.7852917,29479734491.81474,240761615922.8538,2171672482.0533476
2026-08-31,2026-07-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,Q1,PORTFOLIO_LEG,Q1,ADV20,0.05,0.95,1,1184,0.3872525532303812,0.0,PASS,2480588009.171847,24.805880091718468,1.0,0.9500000000000619,2480588009.1907053,41,3949677042.7999144,52266943162.816284,556851884100.2599,2480588009.171847
