analysis_date,window,factor_name,method,q1_status,q5_status,q1_turnover,q5_turnover,previous_analysis_date,both_initial_formation,both_legs_pass,pair_status,roundtrip_traded_notional_ratio
2022-05-31,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.7746026732533593,0.7602627030003832,2022-04-29,False,True,BOTH_PASS,3.069730752507485
2022-05-31,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.6115605104963677,0.584457460599711,2022-04-29,False,True,BOTH_PASS,2.3920359421921575
2022-05-31,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.6969924624155889,0.6566800795913766,2022-04-29,False,True,BOTH_PASS,2.707345084013931
2022-05-31,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.3050563741469501,0.2598706159659603,2022-04-29,False,True,BOTH_PASS,1.1298539802258207
2022-05-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.2047803184545104,0.17336479551799117,2022-04-29,False,True,BOTH_PASS,0.7562902279450031
2022-06-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.4918818939535559,0.4566201393854644,2022-05-31,False,True,BOTH_PASS,1.8970040666780408
2022-06-30,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.43127861398404427,0.400217721521547,2022-05-31,False,True,BOTH_PASS,1.6629926710111826
2022-06-30,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.8448593407125207,0.8390602442360205,2022-05-31,False,True,BOTH_PASS,3.367839169897082
2022-06-30,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.4624612441098796,0.455348784933496,2022-05-31,False,True,BOTH_PASS,1.8356200580867512
2022-06-30,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.8292810465402344,0.8034741185762575,2022-05-31,False,True,BOTH_PASS,3.265510330232984
2022-06-30,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.6539417920735336,0.5951158579513716,2022-05-31,False,True,BOTH_PASS,2.49811530004981
2022-06-30,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.7401573997780473,0.7186548434986763,2022-05-31,False,True,BOTH_PASS,2.9176244865534473
2022-06-30,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.6279124735357218,0.575795001989685,2022-05-31,False,True,BOTH_PASS,2.4074149510508134
2022-06-30,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.44878325549268183,0.41894353538080475,2022-05-31,False,True,BOTH_PASS,1.7354535817469732
2022-06-30,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.347540310979254,0.2682902518645103,2022-05-31,False,True,BOTH_PASS,1.2316611256875285
2022-06-30,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.34539566748510137,0.3442585450898975,2022-05-31,False,True,BOTH_PASS,1.3793084251499979
2022-06-30,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.7857711422071356,0.8334374387124718,2022-05-31,False,True,BOTH_PASS,3.238417161839215
2022-06-30,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.3263887163393314,0.3437664392414346,2022-05-31,False,True,BOTH_PASS,1.340310311161532
2022-06-30,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.7573096445845251,0.8001121458901133,2022-05-31,False,True,BOTH_PASS,3.1148435809492767
2022-06-30,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.5655944020262685,0.5299193757280323,2022-05-31,False,True,BOTH_PASS,2.191027555508602
2022-06-30,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.6359747165960206,0.6732107355184441,2022-05-31,False,True,BOTH_PASS,2.6183709042289296
2022-06-30,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.4851178004538569,0.43996193042958825,2022-05-31,False,True,BOTH_PASS,1.8501594617668902
2022-06-30,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.3082584665630166,0.2509754035858901,2022-05-31,False,True,BOTH_PASS,1.1184677402978134
2022-06-30,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.2589130584184445,0.20663469688409503,2022-05-31,False,True,BOTH_PASS,0.931095510605079
2022-06-30,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.27612944618868757,0.2746780953312431,2022-05-31,False,True,BOTH_PASS,1.1016150830398614
2022-06-30,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.782390259534371,0.7739033924061356,2022-05-31,False,True,BOTH_PASS,3.1125873038810132
2022-06-30,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.25131115620043476,0.29023887563325035,2022-05-31,False,True,BOTH_PASS,1.0831000636673702
2022-06-30,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.7569222183773061,0.765798756606042,2022-05-31,False,True,BOTH_PASS,3.0454419499666963
2022-06-30,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.5755670408377371,0.5812871195721419,2022-05-31,False,True,BOTH_PASS,2.313708320819758
2022-06-30,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.6306453383306426,0.6684327699008027,2022-05-31,False,True,BOTH_PASS,2.5981562164628906
2022-06-30,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.32703466388154584,0.2609424426688083,2022-05-31,False,True,BOTH_PASS,1.1759542131007081
2022-06-30,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.21696479399346336,0.2057451206421697,2022-05-31,False,True,BOTH_PASS,0.8454198292712661
2022-07-29,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.5173403422347321,0.506826975783808,2022-06-30,False,True,BOTH_PASS,2.0483346360370804
2022-07-29,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.4823439027233063,0.4729308194405508,2022-06-30,False,True,BOTH_PASS,1.9105494443277142
2022-07-29,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.8706623412347851,0.8572164080126923,2022-06-30,False,True,BOTH_PASS,3.455757498494955
2022-07-29,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.5411391867573556,0.6105294370660552,2022-06-30,False,True,BOTH_PASS,2.3033372476468217
2022-07-29,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.8486038498128208,0.825504728677398,2022-06-30,False,True,BOTH_PASS,3.3482171569804375
2022-07-29,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.718614960116674,0.6995047680547667,2022-06-30,False,True,BOTH_PASS,2.8362394563428817
2022-07-29,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.7289117442533543,0.7742383948386452,2022-06-30,False,True,BOTH_PASS,3.006300278183999
2022-07-29,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.6153440141327967,0.6069816019447423,2022-06-30,False,True,BOTH_PASS,2.4446512321550777
2022-07-29,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.4590181517044931,0.46222703865111237,2022-06-30,False,True,BOTH_PASS,1.842490380711211
2022-07-29,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.33501739314470735,0.2869527015298705,2022-06-30,False,True,BOTH_PASS,1.2439401893491557
2022-07-29,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.35311345081851153,0.37630545524985987,2022-06-30,False,True,BOTH_PASS,1.4588378121367427
2022-07-29,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.7983790382799292,0.7871707904300262,2022-06-30,False,True,BOTH_PASS,3.171099657419911
2022-07-29,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.3287863480194235,0.3452704803352623,2022-06-30,False,True,BOTH_PASS,1.3481136567093717
2022-07-29,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.763910566567715,0.7831291940762757,2022-06-30,False,True,BOTH_PASS,3.0940795212879815
2022-07-29,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.5755889872575479,0.5910378662252174,2022-06-30,False,True,BOTH_PASS,2.3332537069655306
2022-07-29,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.6807666618325816,0.7059198601411502,2022-06-30,False,True,BOTH_PASS,2.7733730439474638
2022-07-29,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.49099840008953777,0.5065940351759977,2022-06-30,False,True,BOTH_PASS,1.9951848705310709
2022-07-29,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.29858578751900267,0.27352937979717673,2022-06-30,False,True,BOTH_PASS,1.1442303346323588
2022-07-29,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.2623594801854544,0.21537911059779838,2022-06-30,False,True,BOTH_PASS,0.9554771815665055
2022-07-29,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.25942496512287877,0.273671042774413,2022-06-30,False,True,BOTH_PASS,1.0661920157945834
2022-07-29,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.7875873658299757,0.7334862679946395,2022-06-30,False,True,BOTH_PASS,3.0421472676492303
2022-07-29,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.24243456214820497,0.29491287729512683,2022-06-30,False,True,BOTH_PASS,1.0746948788866635
2022-07-29,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.741231783873935,0.7125792506746238,2022-06-30,False,True,BOTH_PASS,2.9076220690971173
2022-07-29,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.5859553989225714,0.6107151784746916,2022-06-30,False,True,BOTH_PASS,2.393341154794526
2022-07-29,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.6502019693899237,0.6684684955786294,2022-06-30,False,True,BOTH_PASS,2.637340929937106
2022-07-29,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.3310583253756731,0.3038672461021309,2022-06-30,False,True,BOTH_PASS,1.2698511429556079
2022-07-29,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.22696179662137353,0.19496139199236545,2022-06-30,False,True,BOTH_PASS,0.843846377227478
2022-08-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.5025325427615263,0.46749607148108374,2022-07-29,False,True,BOTH_PASS,1.94005722848522
2022-08-31,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.4560110723806684,0.45100637110403863,2022-07-29,False,True,BOTH_PASS,1.814034886969414
2022-08-31,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.868483949034343,0.8608817504720427,2022-07-29,False,True,BOTH_PASS,3.4587313990127715
2022-08-31,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.5014611804945123,0.528501599973307,2022-07-29,False,True,BOTH_PASS,2.0599255609356386
2022-08-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.8325753837162075,0.8259837601232428,2022-07-29,False,True,BOTH_PASS,3.317118287678901
2022-08-31,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.6392816988823377,0.6655083179460575,2022-07-29,False,True,BOTH_PASS,2.6095800336567905
2022-08-31,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.6638465674130952,0.7169368454343932,2022-07-29,False,True,BOTH_PASS,2.7615668256949766
2022-08-31,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.5740360660867133,0.5438036413262743,2022-07-29,False,True,BOTH_PASS,2.2356794148259755
2022-08-31,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.44345165992221924,0.41835380965365654,2022-07-29,False,True,BOTH_PASS,1.7236109391517516
2022-08-31,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.3491410532771403,0.29484144562035763,2022-07-29,False,True,BOTH_PASS,1.2879649977949958
2022-08-31,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.35757216112094037,0.33664459488335696,2022-07-29,False,True,BOTH_PASS,1.3884335120085947
2022-08-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.7669469329070866,0.7640343022521453,2022-07-29,False,True,BOTH_PASS,3.0619624703184636
2022-08-31,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.3494575887369362,0.36844635803872167,2022-07-29,False,True,BOTH_PASS,1.4358078935513157
2022-08-31,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.7517148103504447,0.7534175385742173,2022-07-29,False,True,BOTH_PASS,3.0102646978493244
2022-08-31,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.5857884947276188,0.6031985981855972,2022-07-29,False,True,BOTH_PASS,2.377974185826432
2022-08-31,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.6542946251006636,0.7034081973688596,2022-07-29,False,True,BOTH_PASS,2.7154056449390467
2022-08-31,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.46424113124151783,0.43429874091640874,2022-07-29,False,True,BOTH_PASS,1.797079744315853
2022-08-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.30279682683663256,0.2704637431405831,2022-07-29,False,True,BOTH_PASS,1.1465211399544313
2022-08-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.2753104665635773,0.2119461185261498,2022-07-29,False,True,BOTH_PASS,0.9745131701794543
2022-08-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.29781309562451863,0.28779089986539697,2022-07-29,False,True,BOTH_PASS,1.1712079909798312
2022-08-31,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.7682427374191951,0.7607230522964185,2022-07-29,False,True,BOTH_PASS,3.0579315794312274
2022-08-31,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.2845015958242919,0.3100002102166197,2022-07-29,False,True,BOTH_PASS,1.1890036120818233
2022-08-31,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.7442105335903149,0.7448845387316345,2022-07-29,False,True,BOTH_PASS,2.9781901446438988
2022-08-31,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.5629785718851644,0.5819779747683897,2022-07-29,False,True,BOTH_PASS,2.289913093307108
2022-08-31,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.6543632790639826,0.6455421611126202,2022-07-29,False,True,BOTH_PASS,2.5998108803532056
2022-08-31,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.3625664630544869,0.3037446899829376,2022-07-29,False,True,BOTH_PASS,1.332622306074849
2022-08-31,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.23254564813821083,0.20244881552381178,2022-07-29,False,True,BOTH_PASS,0.8699889273240452
2022-09-30,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.43825864567077366,0.3609521114361629,2022-08-31,False,True,BOTH_PASS,1.5984215142138731
2022-09-30,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.4378993654925717,0.4122188854100318,2022-08-31,False,True,BOTH_PASS,1.700236501805207
2022-09-30,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.8485332012826639,0.8290081897798128,2022-08-31,False,True,BOTH_PASS,3.3550827821249536
2022-09-30,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.43442153835621133,0.47270542437956986,2022-08-31,False,True,BOTH_PASS,1.8142539254715624
2022-09-30,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.80755649470358,0.7789424450228866,2022-08-31,False,True,BOTH_PASS,3.172997879452933
2022-09-30,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.6246758127292095,0.6272582527501189,2022-08-31,False,True,BOTH_PASS,2.503868130958657
2022-09-30,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.661078114662528,0.6570657444302647,2022-08-31,False,True,BOTH_PASS,2.636287718185585
2022-09-30,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.5543494739062115,0.47924798789339423,2022-08-31,False,True,BOTH_PASS,2.0671949235992115
2022-09-30,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.38060037952661535,0.3047530898235261,2022-08-31,False,True,BOTH_PASS,1.370706938700283
2022-09-30,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.29901757749228275,0.26159195007336844,2022-08-31,False,True,BOTH_PASS,1.1212190551313024
2022-09-30,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.3465285067594793,0.29082876124139745,2022-08-31,False,True,BOTH_PASS,1.2747145360017536
2022-09-30,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.7670481894555898,0.7574939498317264,2022-08-31,False,True,BOTH_PASS,3.0490842785746324
2022-09-30,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.3011223331121524,0.33940080232287967,2022-08-31,False,True,BOTH_PASS,1.281046270870064
2022-09-30,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.7312856784444581,0.7404629380788563,2022-08-31,False,True,BOTH_PASS,2.943497233046629
2022-09-30,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.6274878966283306,0.608005789259479,2022-08-31,False,True,BOTH_PASS,2.4709873717756192
2022-09-30,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.677243116012868,0.6888819906266834,2022-08-31,False,True,BOTH_PASS,2.732250213279103
2022-09-30,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.4129593998915172,0.3582781882568777,2022-08-31,False,True,BOTH_PASS,1.5424751762967897
2022-09-30,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.2798244876899324,0.24297920098772507,2022-08-31,False,True,BOTH_PASS,1.045607377355315
2022-09-30,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.23006288884183967,0.1896140227200369,2022-08-31,False,True,BOTH_PASS,0.8393538231237532
2022-09-30,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.2619385856946323,0.2398942892858501,2022-08-31,False,True,BOTH_PASS,1.0036657499609647
2022-09-30,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.7759072622433825,0.738378313028675,2022-08-31,False,True,BOTH_PASS,3.028571150544115
2022-09-30,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.21452947153257634,0.2263815041772153,2022-08-31,False,True,BOTH_PASS,0.8818219514195833
2022-09-30,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.7526771980853908,0.7178468389343934,2022-08-31,False,True,BOTH_PASS,2.9410480740395686
2022-09-30,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.5704036782389951,0.5663005913498094,2022-08-31,False,True,BOTH_PASS,2.273408539177609
2022-09-30,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.6565086406653774,0.6475421183143335,2022-08-31,False,True,BOTH_PASS,2.6081015179594216
2022-09-30,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.33486282146523033,0.293845769253592,2022-08-31,False,True,BOTH_PASS,1.2574171814376447
2022-09-30,252,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.19202210912804363,0.18543388202998978,2022-08-31,False,True,BOTH_PASS,0.7549119823160668
2022-10-31,60,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.42628984640822865,0.34381330106021646,2022-09-30,False,True,BOTH_PASS,1.5402062949368902
2022-10-31,60,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.43847465828879384,0.4050767015780951,2022-09-30,False,True,BOTH_PASS,1.6871027197337778
2022-10-31,60,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.8463308749378474,0.8204482702948863,2022-09-30,False,True,BOTH_PASS,3.3335582904654677
2022-10-31,60,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.43876213223143057,0.44658059174283227,2022-09-30,False,True,BOTH_PASS,1.7706854479485257
2022-10-31,60,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.8252712082658642,0.8045712511338197,2022-09-30,False,True,BOTH_PASS,3.2596849187993677
2022-10-31,60,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.5869841279742587,0.5977384133866592,2022-09-30,False,True,BOTH_PASS,2.369445082721836
2022-10-31,60,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.663892709454257,0.7303063228999097,2022-09-30,False,True,BOTH_PASS,2.7883980647083337
2022-10-31,60,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.516456844091016,0.46750279588425164,2022-09-30,False,True,BOTH_PASS,1.9679192799505354
2022-10-31,60,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.3899680724483306,0.3299610875171155,2022-09-30,False,True,BOTH_PASS,1.439858319930892
2022-10-31,120,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.3461790712907159,0.28729336561989005,2022-09-30,False,True,BOTH_PASS,1.266944873821212
2022-10-31,120,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.41986019632096266,0.33167003736918105,2022-09-30,False,True,BOTH_PASS,1.5030604673802874
2022-10-31,120,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.8069133804934006,0.8047054025903531,2022-09-30,False,True,BOTH_PASS,3.2232375661675072
2022-10-31,120,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.37637253260797365,0.46296331586760286,2022-09-30,False,True,BOTH_PASS,1.678671696951153
2022-10-31,120,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.7886789141348631,0.7943566752070095,2022-09-30,False,True,BOTH_PASS,3.166071178683745
2022-10-31,120,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.5956323745113603,0.6206761225235853,2022-09-30,False,True,BOTH_PASS,2.432616994069891
2022-10-31,120,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.6466153831131156,0.7064120397942778,2022-09-30,False,True,BOTH_PASS,2.706054845814787
2022-10-31,120,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.47131067679805627,0.44924406379602505,2022-09-30,False,True,BOTH_PASS,1.8411094811881625
2022-10-31,120,residual_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.3006180995461376,0.28074207094448334,2022-09-30,False,True,BOTH_PASS,1.1627203409812419
2022-10-31,252,cross_industry_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.23560987297104338,0.18964530045943584,2022-09-30,False,True,BOTH_PASS,0.8505103468609585
2022-10-31,252,cross_industry_degree_ratio,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.27799149870795803,0.23252937824660536,2022-09-30,False,True,BOTH_PASS,1.0210417539091268
2022-10-31,252,delta_cross_industry_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.760156496899616,0.7610015140598405,2022-09-30,False,True,BOTH_PASS,3.042316021918913
2022-10-31,252,delta_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.23858085259713097,0.2503276513329211,2022-09-30,False,True,BOTH_PASS,0.9778170078601042
2022-10-31,252,delta_residual_degree_percentile_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.7541882431811072,0.717356330871644,2022-09-30,False,True,BOTH_PASS,2.9430891481055026
2022-10-31,252,neighbor_jaccard_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.5661137820269446,0.5845166542359578,2022-09-30,False,True,BOTH_PASS,2.3012608725258046
2022-10-31,252,neighbor_retention_1m,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.6541141026649113,0.6272532348959322,2022-09-30,False,True,BOTH_PASS,2.5627346751216873
2022-10-31,252,outside_community_degree_percentile,FULL_CHARACTERISTIC_NEUTRAL,PASS,PASS,0.32847385609991,0.2890517852932163,2022-09-30,False,True,BOTH_PASS,1.2350512827862525
